pcm_000798|Twenty wey Dem divide four times na five.
pcm_000799|Twenty wey Dem add thirty add fourty come divide am five times na eighteen.
pcm_000800|Quarter of sixty na twenty.
pcm_000802|Rain go fall from in the morning reach night.
pcm_000803|Sun wey go shine today go hot well well for 40°C.
pcm_000804|One flower dey for window wey dem open. The flower dey on top the window wey the curton dey open
pcm_000805|Six wey you add seven na thirteen
pcm_000806|Sun no go too hot and cold no go too dey. Weather go dey calm.
pcm_000807|Three yellow square wey dey follow each other for back dey in the middle of one dark red circle.
pcm_000808|Half of hundred na fifty.
pcm_000809|One ball wey get red,gray and blue color dey Infront of one dog. One black dog dey try hold ball wey get different colors.
pcm_000810|Eleven wey you count one hundred and ten times na one thousand two hundred and ten.
pcm_000814|Three wey dey count right times come divide am with eight na three.
pcm_000816|One million wey Dem count one time come divide am five times na two hundred thousand.
pcm_000817|Ten wey you count ten times na hundred.
pcm_000818|Tomorrow evening temperature go dey 18°C.
pcm_000819|Eno be the first child and daughter for her family.
pcm_000820|One hundred and twenty wey Dem divide four times come count am three times na nighty.
pcm_000824|Hundred wey Dem count one time come divide am four times na twenty five.
pcm_000826|Na this long river Dem dey follow if Dem wan travel go that village.
pcm_000827|Weather today go dey climb up dey come down. E go dey yagayaga.
pcm_000828|Lion na one of the fastest animal.
pcm_000830|One million wey Dem divide ten times come count am one time na hundred thousand.
pcm_000831|Ahmed na em score plenty goal for the football match.
pcm_000832|January na the first month for the beginning of the year.
pcm_000834|Na that tall nurse give me injection.
pcm_000835|5.She read the story five times even though na 5 different stories dey the book.
pcm_000838|I been read am for internet say different planets dey our solar system.
pcm_000843|That mountain tall pass the other ones wey we don see
pcm_000846|"Benue state for Nigeria na the ""food basket of the Nation"""
pcm_000847|Mount Patti na hill wey dey Kogi state
pcm_000849|100. Them package hundred gifts because na 100 people Dem invite.
pcm_000850|80. Eighty wey Dem add zero na 80. Eighty wey Dem count one time na still 80.
pcm_000851|There hills dey for Jos
pcm_000852|The Ogiamen House follow building wey dey popular for Benin city
pcm_000856|Aliko Dangote follow for one of the richest men for the world
pcm_000857|Isuikwuato hills dey for Abia state
pcm_000858|Ghana get like 100 ethnic groups wey get their own language.
pcm_000859|Badagry follow for places wey you go see plenty beaches for Lagos
pcm_000860|Aso Rock Villa na Nigerian presidential complex wey dey Abuja.
pcm_000866|Cameroon get ethnic groups wey reach 200 ethnic groups wey get different languages and tradion.
pcm_000871|Gidan makama museum na museum wey dey for Kano wey dey show the culture of Kano.
pcm_000872|Woman wey get belle dey like pepper soup
pcm_000874|I like to eat Akara with bread
pcm_000875|Goodluck Ebele Jonathan serve as president for May 29,2010
pcm_000876|Tuwo Shinkafa na Hausa tribe food
pcm_000878|Jollof Rice na food wey Dem dey cook for party for Nigeria
pcm_000883|Chad dey for central Africa. Dem get over 200 ethnic groups wey get their own language and traditons. Na here you go see Sahara desert.
pcm_000887|Muhammad Buhari been rule Nigeria military from December 1983 reach August 1985.
pcm_000888|The mapo hall dey Ibadan.
pcm_000889|Emeka no dey chop Beans but like moi moi well well
pcm_000893|Egwusi soup na popular soup for Igbo tribe for Nigeria
pcm_000894|Porthcourt na the city you go find wey you see petroleum industries like shell and Chevron
pcm_000897|Father's day na every May
pcm_000898|Abacha na another food wey sweet if you use fish chop am
pcm_000899|Fish market na every Friday
pcm_000901|Jos na where tin mining start. E don contribute for the development of the state.
pcm_000902|Workers day na every 1st May
pcm_000904|October 1st na independence day for Nigeria.
pcm_000905|Central Bank of Nigeria (CBN) na organization wey dey incharge of anything wey concern money like new currency.
pcm_000908|June 12 na democracy day for Nigeria
pcm_000909|E no get tribe wey no dey chop Yam
pcm_000913|Easter na the time wey christians dey celebrate say Jesus die for cross.
pcm_000916|Abuja na the capital city of Nigeria. Plenty government institutions, ministries and agencies dey there.
pcm_000919|School dey start on Monday next week
pcm_000921|Christmas na when christians dey celebrate the birth of Jesus Christ.
pcm_000923|(1) Why Dem dey always wear black when person die?
pcm_000927|Economic and financial crimes commission (EFCC) na organization wey dey shook eyes for money laundering and corruption matter for Nigeria
pcm_000928|New year day na every 1st of January wey na new year we dey enter
pcm_000930|Children's day na every 27 May
pcm_000931|Them say make she come for interview on Tuesday.
pcm_000936|(1)Why girls wey be children dey like pink?
pcm_000937|We dey go practice on Saturday
pcm_000939|(1) Why wedding gown dey always dey white?
pcm_000942|June na the month wey dey divide the year
pcm_000944|Mararaba market for Nassarawa state na on Sundays
pcm_000957|I see two black triangles with brown ball for thier middle for the same line.
pcm_000963|I de see sun for here wey dey shine behind cloud
pcm_000964|Dis one na bicycle
pcm_000965|Dis one na open land with better ventilation because of the green grass and trees wey dey di place
pcm_000967|For here na 3 yellow banana wey don ripe for front of di tree
pcm_000969|Dis picture get four small small green circles and we fit call dem balls for inside one light blue box like dat
pcm_000970|Dis one na one big sky blue circle wey get star for inside the middle.
pcm_000971|For here na window wey dem open with one small flower put wey de for the window
pcm_000972|Dis one na person wey wear yellow trouser with chocolate color shirt dey read news paper on top brown chair
pcm_000973|Dis one na snake wey de ready to bite person on to branch of tree
pcm_000974|This one na tomatoes and carrot o. Dem don ripe already
pcm_000975|Dis one na environment wey volcano de, the land con green
pcm_000977|Dis one na happy family. Papa, mama and pikin
pcm_000978|Dis one na person wey dey play ball. Di person face no show sha because di picture na di person shadow
pcm_000979|One footballer score goal, as the ball dey the net one photographer snap the ball inside net con capture am with sky.
pcm_000981|One green triangle dey on top one blue circle wey dey like ball
pcm_000982|Dis one na umbrella wey get white, red, blue and green colors
pcm_000983|Apple wey worm don dey follow chop
pcm_000985|Dis one na grey love shape wey dey on top one orange log, like wood wey de stand
pcm_000986|Dis picture carry one big circle wey dey like ring, for the middle 3 small small yellow square dey inside and dem dey arranged for front of each other.
pcm_000988|Dis one na black and white female cow wey don big already. Dem fit even comot milk from this one
pcm_000990|Dis pink and white horse just dey happy dey play around under sun
pcm_000991|Dis one na full moon wey photographer snap for night for water side. See as the water de show the brightness of the moon sef
pcm_000993|Di high temperature today go be 38C
pcm_000994|E go dey around 36C
pcm_000997|18C
pcm_000998|E go de around 10C. E fit even go down
pcm_000999|Dis one na purple circle wey dey for front of grey triangle
pcm_001000|Four times five go give you twenty
pcm_001002|4 cups wey dem arrange keep make dem use drink small coffee take calm body small
pcm_001004|Around 2am on Wednesday rain go fall small and sleep go sweet weather sef go read dat kind 1C
pcm_001005|Wan third of sixty go give you twenty
pcm_001006|Dis one na bees wey be friends dey fly around just dey stroll dey gist
pcm_001008|Eight times nine go give you seventy two
pcm_001009|Wan plus two go give you three
pcm_001012|If na cool day, di weather suppose dey around 21C
pcm_001013|Twelve times four go give you forty eight
pcm_001014|One million times one five go give you two hundred thousand
pcm_001015|Sixty divide by two go give you thirty
pcm_001017|Three four of one hundred and twenty go give you ninety
pcm_001019|Di bus na sixteen seater but dem no reach sixteen people inside
pcm_001020|Yesterday na your first time wey you come here but today you first me come
pcm_001021|Two five of eighty go give you thirty two
pcm_001022|Since wey we dey waka na di first tall mountain wey I dey see be dis
pcm_001023|E suppose dey around 9C with better breeze
pcm_001024|Dis one na different type of shapes with different colors wey dem arrange on top each other. Red dey, green dey, yellow dey, even brown join sef
pcm_001025|One half plus one six go give you two three
pcm_001028|Ten times ten go give you hundred
pcm_001029|Na di third month of the year my mama born me
pcm_001030|One ten of one million go give you one hundred thousand
pcm_001031|For here e show say sun go shine well well with small better breeze. The temperature go even hot reach 30掳c
pcm_001032|Eleven times one hundred and ten go give you one thousand two hundred and ten
pcm_001033|One five of twenty plus thirty plus forty go give youeighteen
pcm_001035|Wan fourth of twenty go give you five
pcm_001036|Di girl carry third position for di competition
pcm_001037|Seven times eight go give you fifty six
pcm_001039|Di boy first name na David
pcm_001041|You de share hundred thousand for hundred people
pcm_001043|Six plus seven go give you thirteen
pcm_001044|One hundred times one four go give you twenty five
pcm_001045|If una be forty for class, una suppose get chairs wey reach forty.
pcm_001046|Everybody get right to choose where Dem wan say Dem come from. If person one change from where e come from,law go still back am up
pcm_001047|Dis one na apple wey person don cut to chop
pcm_001048|As Arsenal dey play with Madrid na Declan rice score the second goal with another free kick
pcm_001049|Na our earth be di third planet wey dey solar system if you no know
pcm_001050|Dat hospital just gather plenty nurses but na the third nurse wey come I like
pcm_001051|Everybody get right to get em own property or get am with other people. Nobody go carry another person property when e need am.
pcm_001052|Kalu Nwankwo get foundation wey dey support people wey no get money to take care of the their self.
pcm_001054|She wan buy five pencil but di one wey dey no reach five
pcm_001056|Abuja,Lagos,Kano, Ibadan,Port Harcourt, Kaduna, Kebbi, Sokoto, Ogun, Kwara,
pcm_001061|Peter and Paul Okoye don separate dey sing their own songs.
pcm_001064|John Okafor (Mr ibu) wey be actor even say him don die. Dem still dey remember am because him dey make people laugh.
pcm_001065|Kaduna Governor Uba Sani na Senator before
pcm_001068|Aliko Dangote follow for one of the richest men for the world
pcm_001069|Uche Nancy dey produce better better film wey person fit learn from.
pcm_001070|"Benin
Chad
Cameroon 
Ghana
Togo 
Liberia 
The Gambia
Cote D'Ivoire 
Burkina Faso"
pcm_001075|Goodluck Ebele Jonathan serve as president for May 29,2010
pcm_001077|Wuse 2 dey different from Wuse zone 2 for Abuja
pcm_001080|Sahara Desert be di largest hot desert for di world wey cover most of North Africa.
pcm_001085|Saturdays na for wedding plus washing
pcm_001086|Enugu na where coal plenty.
pcm_001087|Garri na everyday food for Nigeria, people go drink am with cold water and sugar or chop am with soup.
pcm_001088|"Famous cities wey dey Nigeria na
Abuja wey be the capital territory FCT 
Lagos 
Kano
Port Harcourt 
Kaduna 
Ibadan 
Enugu 
Benin city 
Calabar 
Jos"
pcm_001089|Abbas Tajuddeen na em be tok-tok man of National Assembly
pcm_001090|Cote D'Ivoire hosted AFCON in 2023
pcm_001091|If you wan enjoy Nigerian Fried Rice, e go sweet pass if you add some chicken and beef.
pcm_001097|After Suya roast well, e go sweet if you chop am with onions and tomatoes.
pcm_001098|Berger junction na better bus stop for Abuja
pcm_001099|Ebute metta for Lagos na popular business place for Lagos where buying and selling dey happen well well and na that place Dem dey sell motorcycle wey be okada well well.
pcm_001100|Nigeria Labor congress (NLC) dey shook eye for everything wey concern how workers go dey comfortable and say Dem treat Dem well.
pcm_001102|"Wey Lagos dey locate?
Answer: Lagos dey locate for di southwestern part of Nigeria"
pcm_001103|If you no sabi how to cook Pounded Yam, you no go fit enjoy soup like egusi or ogbono well.
pcm_001105|Good Friday to Easter Monday, Christians dey reflect on Jesus sacrifice while still dey enjoy small holiday with family.
pcm_001106|d El-Fitr celebration mark di end of fasting month. Families dey gather to eat, pray and show love to neighbors.
pcm_001108|Labour Day na special day wey we take dey celebrate di contributions of workers across Nigeria.
pcm_001112|Ofada Rice wey dey served with Ofada sauce go always make you full after you chop am.
pcm_001113|Godswill Akpabio na em be senate president
pcm_001114|"Wetin be di main tins Lagos dey known for?
Answer: Lagos dey known for im economy, music, an Nollywood film industry"
pcm_001115|For Yoruba land, dem sabi cook Efo Riro with plenty spinach and spices to make am sweet.
pcm_001116|Economic and financial crimes commission (EFCC) na organization wey dey chuk eyes for money magu-magu matter matter for Naija wey we dey
pcm_001121|Me and my friend no dey go school on Thursday
pcm_001122|Chad dey for central Africa. Dem get over 200 ethnic groups wey get their own language and traditons. Na here you go see Sahara desert.
pcm_001124|"Which roasted meat snack people dey like chop for street, especially with pepper and onions?
Answer:
Na Suya."
pcm_001125|Muslims dey go mosque for Juma'at every Friday
pcm_001127|Why dem pent my school blue color?
pcm_001129|I go enta market on Tuesday
pcm_001130|January 1st na day of new beginning. Nigerians dey pray, set goals, and celebrate with family for New Year.
pcm_001133|Id El-Kabir na important Islamic holiday, on dis day, faithfuls dey slaughter ram to celebrate Abraham willingness to sacrifice for Allah.
pcm_001134|Independence Day na one of the public holiday wey students dey enjoy pass - no school, just parade and party!
pcm_001137|I n dey like anything wey concern color black
pcm_001146|Three pawpul shapes
pcm_001148|Picture of cloud an green trees
pcm_001149|Pawpul sirku and ash trayangulu
pcm_001150|Sun dey comot from dị east
pcm_001151|Dat boy play ball for inside dị net
pcm_001154|Two black traingulu wey one sirku dey inside
pcm_001157|I cross two bridge bifor I enta my villa
pcm_001159|One cow dey chop grass wey dey grow unda tree
pcm_001162|Three gold color kad and two blue sirku
pcm_001163|I see blue mountain one day for my dream
pcm_001164|Sea green box wey get four green dots
pcm_001166|Mumsi lick three banana today
pcm_001167|I get flower vase for my widow side
pcm_001168|Pink an white horse wey sabi run
pcm_001169|Three yellow cards wey dey inside one round plate
pcm_001170|From mornin to night na rain rain go dey fall
pcm_001171|Ash love shape on top one gold cone
pcm_001172|Sun no go too dey for sky today
pcm_001173|John sabi drive black baisikul
pcm_001174|My pale sitdown for im chair dey read one newspaper
pcm_001175|Three bees dey on top of three flowers
pcm_001176|Dis umbrella carry plenty colors
pcm_001177|Brown snake tie imsef onto tree
pcm_001178|Six books wey dey onto each other
pcm_001179|One black dog dey pursue ball
pcm_001180|See dis two an half orange
pcm_001181|My pale plant flower for our house
pcm_001182|Green trayangulu dey on top one sirku
pcm_001183|Dị anoki nama wey eat my plant get mixture of black an white color for im bodi
pcm_001184|Today weda go dey very hot
pcm_001185|we no go see sun for sky today, na rain go dey fall throughout di day
pcm_001186|One black boy play ball come inside our compound
pcm_001188|One an haf green apple dey ontop table
pcm_001189|Wan plus two dey equal to three
pcm_001190|Eight times nine dey equal to seventy two
pcm_001191|Sixty divide by two na thirty
pcm_001192|Wan half times wan hundred dey equal to fifty
pcm_001193|Eleven plus three na forteen
pcm_001194|Twelve times four dey equal to forty eight
pcm_001196|Two fifth times eighty na thirty two
pcm_001197|"For tonight, dem go get temperature of twenty-one degrees Celsius."""
pcm_001198|Wan forth times twenty na five
pcm_001200|Six plus seven dey equal to thirteen
pcm_001201|One thousand plus one out of five equal two hundred thousand .
pcm_001204|Seven times right dey equal to fifty six
pcm_001205|One hundred plus one out of four equal twenty-five
pcm_001206|Wan third times sixty dey equal to twenty
pcm_001209|One out of two plus one out of six equal two out of three.
pcm_001210|We all dey igual bifo di law.
pcm_001211|Three fourth times wan hundred an twenty dey equal to ninety
pcm_001212|Wan fifth times open bracket twenty wey dem add thirty an forty dey equal to eighteen
pcm_001213|River Niger na one of di longest Riva
pcm_001214|We get five house for my street but na my house bi di fifth house
pcm_001215|Earth be di third planet wey get life
pcm_001216|I be di third child for my family
pcm_001217|One out of ten plus one na equal one hundred thousand. .
pcm_001219|first mountain be di highest among all di mountains.
pcm_001222|My palee mary four wife na my mama be di fourth wife
pcm_001223|Bola score ten goal today
pcm_001224|My palee join dị group of nurses wey Japa
pcm_001225|We dey ten for class an my friend carry tenth position
pcm_001227|I born for July fourth
pcm_001228|Evribodi get di rait to edukeshon.
pcm_001229|My mother born wan pikin an na me bi di first pikin.
pcm_001231|Three out of eight times eight equal three
pcm_001235|Evribodi get di rait to mari an get famili.
pcm_001237|Nkem Owoh na Igbo man
pcm_001240|Nobodi fit tak away dis raitz an freedom from us.
pcm_001242|Jennifer John na my bifor bifor neighbor
pcm_001245|Mary Slessor na di woman wey stop the killing of twins
pcm_001252|Cameron get two official languages: English an French.
pcm_001253|"Question: Wey Cameroon dey?

Answer: Cameroon dey for Central Africa."
pcm_001255|Ebere Okaro na one pesin wey sabi make pipu laf for fim
pcm_001256|Evribodi get di rait to get an own propati.
pcm_001257|Nnamdi Azikiwe be di first president of Nigeria
pcm_001258|Benin Republic na kontri for West Africa wey get border wit Naija.
pcm_001262|Onitsha na one town wey dey for di Easta aria of Riva Niger wey dey inside Anambra Stet for Naija.
pcm_001263|Dị kapital of Ghana na Accra
pcm_001267|Muhammadu Buhari be di president of Nigeria since 2015.
pcm_001268|The 3 grop wey plenti pas for Naija na Awusa, Ibo and Yoroba; all dis ethnic grop get pass 250 langwej.
pcm_001269|Ibrahim Musa na confam Hausa guy. Cha
pcm_001271|"Who be di president of Naija from 1999 to 2007? 
Olusegun Obasanjo be di president of Naija from 1999 to 2007"
pcm_001277|"Wetin be di occupation of Olusegun Obasanjo bifor im become president?

Olusegun Obasanjo be military general bifor im become president."
pcm_001278|"Question: Wetin bi di offishal langwej of Cameroon?

Answer: Di offishal langwej of Cameroon be English an French."
pcm_001279|Victoria Falls dey Zambia an Zimbabwe an be one of di biggest waterfall for di world.
pcm_001280|Ewedu na Yoruba people food
pcm_001281|Akara dey go well with akamu
pcm_001282|"Question: Wetin bi di capital of Cameroon?

Answer: Di capital of Cameroon na Yaoundé."
pcm_001283|. Mount Kilimanjaro be di highest mountain for Africa wey dey Tanzania.11
pcm_001284|Cape of Good Hope dey South Africa
pcm_001285|Dem dey use rice do tuwo
pcm_001287|Akidi na korekt Igbo food wey sweet well well.
pcm_001288|Egwusi soup and fufu dey go wella
pcm_001289|"Which food dem dey cook for Pati well well?
Jellof rice"
pcm_001291|Fufu na very common food among dị Igbo.
pcm_001292|Bean dey make children grow quick quick
pcm_001294|Dem cassava dey make eba
pcm_001295|River Benue dey flow through Nigeria an Cameroon
pcm_001296|"Wetin be the common food for Naija?
Jellof rice"
pcm_001297|Olusegun Obasanjo be di president wey rule Nigeria two times.
pcm_001298|. Abuja be di capital city of Nigeria wey dem establish for 1991.
pcm_001300|Corn na better food for Naija
pcm_001302|Sahara Desert be di largest hot desert for di world wey cover most of North Africa.
pcm_001303|"1: Wey Wizkid come from?
Answer: Wizkid come from Surulere, Lagos, Nigeria."
pcm_001305|Igbo people dey celebrate New Yam Festival wit plenty music an dance.
pcm_001306|Yakubu Gowon be di military head of state wey rule Nigeria from 1966 to 1975.
pcm_001307|Di Economic Community of West African States (ECOWAS) be one of di most important organizations for West Africa.
pcm_001311|I go enta market on Tuesday
pcm_001312|10. Lake Victoria be di largest lake for Africa wey dey Tanzania, Uganda, an Kenya.
pcm_001314|"Wetin be di main tins Lagos dey known for?
Answer: Lagos dey known for im economy, music, an Nollywood film industry"
pcm_001315|Me an my friend go school for Thursday
pcm_001317|Dem pent my school blue color
pcm_001318|Ramadan be di holy month wey Muslims dey fast from morning till night.
pcm_001319|Every year, Christians for Nigeria dey celebrate Christmas Day wit plenty food an drinks.
pcm_001320|December na end of di year
pcm_001321|Every year, some Muslims for Nigeria dey go Hajj to Mecca to perform di Islamic pilgrimage.
pcm_001322|Muslims for Nigeria dey celebrate Eid-al-Kabir wit plenty sacrifice an sharing of food.
pcm_001323|Dem born Ojo for January
pcm_001324|Di Nigerian National Petroleum Corporation (NNPC) dey control di oil an gas sector for Naija.
pcm_001325|During Lenten period, Christians for Nigeria dey fast an pray to God.
pcm_001327|Eidel-Maulud be di day wey Muslims dey celebrate di birthday of Prophet Muhammad.
pcm_001329|Di African Union (AU) dey work towards di unity an development of Africa.
pcm_001330|Wednesday na my birth month
pcm_001331|I no like color red
pcm_001332|Di Central Bank of Nigeria (CBN) dey regulate di financial sector an manage di economy of Naija
pcm_001333|Easter Monday be di day wey Christians dey celebrate di resurrection of Jesus Christ.
pcm_001334|I no go church for this Sunday.
pcm_001336|Yellow arrow cut pink circle for middle.
pcm_001339|Dem shoot ball enter net.
pcm_001343|De boy paint one brown circle between two black triangle on the wall.
pcm_001344|Artist paint white star for inside sky blue circle.
pcm_001345|One boy dey observe the beautiful view of clouds, mountains and trees from afar.
pcm_001346|Drone shot picture wey dey show cloudy evening for one island where mountains surround de river.
pcm_001347|Two ripe tomatos and one carrot.
pcm_001348|Di Sun dey shine wella for afternoon behind di clouds.
pcm_001349|Deep blue circle dey between two yellow kite.
pcm_001350|Green circle shapes on top turquoise blue box.
pcm_001351|One purple circle dey front grey triangle, e hide half of am.
pcm_001353|Full moon dey reflect on top water for night.
pcm_001354|On a sunny afternoon, one cow dey chop grass inside one beautiful garden near tree.
pcm_001355|The student arrange three yellow squares inside lilac circle.
pcm_001356|Drawing of grey colour heart on top yellow cylinder.
pcm_001359|Ayo arrange six books on top each other. Di books get different colors like blue, pink, and green. Dem be hardcover books, and di arrangement of di books dey slightly tilted.
pcm_001361|Dark dog dey play fetch with a colourful ball. Di ball get red, white, and blue color. Di dog bend down small, e front leg dey near di ball like e wan touch am
pcm_001362|Blue mountain wey snow cover am on top. Surrounding di mountain na green forest with plenty triangular-shaped trees for ground. For di background na bright blue sky with white clouds.
pcm_001363|Black and white fat cow wey get two sharp horns.
pcm_001371|Two full oranges with leaf on top each and one half orange wey dem don slice.
pcm_001375|Six plus seven na thirteen.
pcm_001376|Seven times eight na fifty-six.
pcm_001377|One girl put three Ash pentagon for inside purple rectangle.
pcm_001380|The day go warm, temperature go reach about 28°C with clear sky and no rain.
pcm_001383|Eight times nine na seventy-two.
pcm_001384|One plus two na three.
pcm_001388|Eleven plus three na fourteen.
pcm_001390|E go really cool today, temperature go drop to 12°C, and everywhere go clear for the whole day.
pcm_001392|One-quarter of twenty na five.
pcm_001395|One-tenth of one million na one hundred thousand.
pcm_001396|One-half plus one-sixth na two-thirds.
pcm_001398|One million times one-fifth na two hundred thousand.
pcm_001399|The weather no too good today, plenty rain, strong wind, and cloudy sky, so better stay inside.
pcm_001402|Three over eight times eight na three.
pcm_001404|One hundred times one-quarter na twenty-five.
pcm_001405|One-half of one hundred na fifty.
pcm_001406|One-fifth of di sum of twenty, thirty, and forty na eighteen.
pcm_001407|Three-quarters of one hundred and twenty na ninety.
pcm_001408|Eleven times one hundred and ten, na one thousand two hundred and ten.
pcm_001409|Twelve times four na forty-eight.
pcm_001410|Ten times ten na one-hundred.
pcm_001412|Di manager go mark im first anniversary for im first tech startup on di first of February.
pcm_001414|The first goal na for the first half, the second one follow immediately after, and the third come in the last minute of the game.
pcm_001416|One-third of sixty na twenty.
pcm_001420|Sixty divide by two na thirty.
pcm_001421|The first nurse wey come out na im get the most experience, the second one dey try learn quick.
pcm_001427|The first river long pass all the others, but the second one still dey flow from east to west.
pcm_001428|The first month of the year na January, and the second month na February.
pcm_001430|The first mountain get the highest peak, the second one dey beside am but e no high reach the first.
pcm_001431|The first planet near the sun na Mercury, while the second one na Venus.
pcm_001432|The first animal wey fast pass all na cheetah, the second fast one na lion.
pcm_001433|Di one-year-old pikin wey dey celebrate im seventh birthday finish for class with seventh position.
pcm_001434|Six-feet tall Tayo wear six-inch heel.
pcm_001435|Di five-year-old pikin go dey celebrate im fifth birthday.
pcm_001441|"Everybody get the right to nationality
No one fit lose their nationality or make dem deny am the right to change nationality."
pcm_001443|"Everybody get the right to own property alone or with other people.
No one fit lose their property for no reason."
pcm_001449|Ngozi and Chuka don dey work together on community project to improve education for their village for Enugu.
pcm_001450|After Titi finish her studies for Cameroon, she come back to Lagos to start her own busines
pcm_001454|"Wetin be di population for Togo?

Di population of Togo be about 8 million people."
pcm_001456|"Who be di leader wey serve two terms as president for Nigeria?
Answer:
Na Olusegun Obasanjo. E serve two terms, from 1999 to 2007."
pcm_001459|Olumide and Kemi take road trip go Togo, dem enjoy the beaches and the warm weather.
pcm_001460|Umaru Musa Yar'Adua try to bring peace to Nigeria, but him health no allow am finish him tenure.
pcm_001461|"Benin
Togo
Ghana
Mali
Burkina faso
Gabon
Niger"
pcm_001464|1. Chidera and her friend Folasade dey plan to start tech startup for Lagos after dem finish university.
pcm_001470|Olusegun Obasanjo na one of di longest serving leaders for Nigeria, him serve two terms as president.
pcm_001472|After Suya roast well, e go sweet if you chop am with onions and tomatoes.
pcm_001473|After Abdulsalami Abubakar take over, e help bring military rule to an end and give us democracy
pcm_001479|Lake Chad don shrink over di years, but e still dey important for di countries wey surround am.
pcm_001480|"Which Nigerian rice dish wey get plenty meat and spices, and dem dey always serve am for party?
Answer:
Na Jollof Rice."
pcm_001481|If you wan enjoy Nigerian Fried Rice, e go sweet pass if you add some chicken and beef.
pcm_001485|Central Bank of Nigeria (CBN) na di bank wey control all other banks and Nigeria money matters.
pcm_001487|"Which roasted meat snack people dey like chop for street, especially with pepper and onions?
Answer:
Na Suya."
pcm_001488|Ofada Rice wey dey served with Ofada sauce go always make you full after you chop am.
pcm_001490|People dey climb Olumo Rock for Ogun State to see di beautiful view of di town and learn about history.
pcm_001491|For Sallah, Muslim brothers dey wear new babariga, pray for mosque, and visit friends to share special rice and meat.
pcm_001494|You dey go office on Monday or you wan work from home?
pcm_001495|Abuja na di capital city of Nigeria, and e get plenty government offices and embassies.
pcm_001500|Oga say make all payment reach am before Tuesday evening.
pcm_001503|Na every sunday morning we dey chop rice and beans.
pcm_001504|Akara na breakfast food wey many people chop with pap or custard every morning.
pcm_001508|Wednesday na when NEPA dey bring light for our area.
pcm_001510|You dey work night shift on Thursday?
pcm_001511|d El-Fitr celebration mark di end of fasting month. Families dey gather to eat, pray and show love to neighbors.
pcm_001512|On Good Friday, Christians dey reflect on Jesus crucifixion by fasting, praying and attending special church services.
pcm_001516|If you no sabi how to cook Pounded Yam, you no go fit enjoy soup like egusi or ogbono well.
pcm_001521|During Maulud Nabi, faithfuls dey gather for mosques to listen to sermons about Prophet Muhammad life.
pcm_001526|Independence Day na one of the public holiday wey students dey enjoy pass - no school, just parade and party!
pcm_001528|January 1st na day of new beginning. Nigerians dey pray, set goals, and celebrate with family for New Year.
pcm_001531|March na when my company dey pay first quarter bonus.
pcm_001533|Why you too like di red car?
pcm_001536|You sabi say purple dey give person good luck?
pcm_001538|By January ending, I collect my salary.
pcm_001541|All roads for Lagos mainland go dey busy for December as pipu dey as travel go their hometown.
